ConditionID,"(NH4)2SO4
(mM)","Alanine
(mM)","AminobenzoicAcid
(mM)","Arginine/HCl
(mM)","Asparagine/H2O
(mM)","AsparticAcid
(mM)","CaCl2/2H2O
(mM)","CaSO4/2H2O
(mM)","CuSO4/5H2O
(mM)","Cystine/HCl/H2O
(mM)","FeSO4/7H2O
(mM)","FolicAcid
(mM)","Glucose
(mM)","GlutamicAcid/HCl
(mM)","Glutamine
(mM)","Glycine
(mM)","H3BO3
(mM)","Histidine/HCl/H2O
(mM)","Isoleucine
(mM)","K2HPO4
(mM)","KCl
(mM)","KH2PO4
(mM)",K_ref,"Leucine
(mM)","Lysine/HCl
(mM)","Methionine
(mM)","MgCl2/6H2O
(mM)","MgSO4/7H2O
(mM)","NH4Cl
(mM)",N_max,"Na2HPO4
(mM)","Na2MoO4/2H2O
(mM)","Na2S2O3/5H2O
(mM)","Na3C6H5O7/2H2O
(mM)","NaCl
(mM)","Phenylalanine
(mM)","Proline
(mM)","Pyridoxine
(mM)","Riboflavin
(mM)","Serine
(mM)","Thiamine/HCl
(mM)","Threonine
(mM)","Tryptophan
(mM)","Tyrosine
(mM)","Valine
(mM)","ZuSO4/7H2O
(mM)",exit_lag_rate,gr,r_ref,shape
Cond00492,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25193333333333356,0.02,0.02,0.02,0.1,0.1,1.0,0.3296409568079791,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.0,0.01,0.02,0.0001,0.130728379826487,0.3168004104779179,1.1871098419276584,2.506893432957134
Cond00493,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.24396111111111107,0.02,0.02,0.02,0.1,0.1,1.0,0.3205489302195922,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.002,0.01,0.02,0.0001,0.18160962230898847,0.2708460635285214,1.1585392952119067,3.059637914612276
Cond00494,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.26071111111111095,0.02,0.02,0.02,0.1,0.1,1.0,0.3371802463318765,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.2,0.01,0.02,0.0001,0.14695511321651422,0.3136271512111397,1.2365465752040092,2.494100967202576
Cond00495,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.3014888888888889,0.02,0.02,0.02,0.1,0.1,1.0,0.3828941839469262,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,2.0,0.01,0.02,0.0001,0.17150076107109713,0.3378362763854557,1.2024821108874262,2.1369113043536183
Cond00496,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.289516666666666,0.02,0.02,0.02,0.1,0.1,1.0,0.3506173474866705,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.0,0.02,0.0001,0.13902506076751053,0.37025694649516644,1.148482111535858,2.3475121048149448
Cond00497,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2590999999999999,0.02,0.02,0.02,0.1,0.1,1.0,0.32803280455936057,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.001,0.02,0.0001,0.15838585213774,0.29753587109410035,1.1454474038488458,2.748672387685935
Cond00498,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2704055555555556,0.02,0.02,0.02,0.1,0.1,1.0,0.3377817595534318,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.1,0.02,0.0001,0.14078690581809677,0.3310797630727214,1.169694832069643,2.4982150050430296
Cond00499,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25800277777777786,0.02,0.02,0.02,0.1,0.1,1.0,0.33040303441658064,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,1.0,0.02,0.0001,0.14981192101729887,0.2990485762991895,1.122676382220929,2.694252316254042
Cond00500,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2431138888888894,0.02,0.02,0.02,0.1,0.1,1.0,0.31725637203844076,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.0,0.0001,0.1428737816188354,0.24645364465386047,1.184671391530821,3.0512758473400248
Cond00501,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2419472222222214,0.02,0.02,0.02,0.1,0.1,1.0,0.31792843240719776,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.002,0.0001,0.1812386308031938,0.23728290446763037,1.2876194814105557,3.089432279210966
Cond00502,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.16850277777777745,0.02,0.02,0.02,0.1,0.1,1.0,0.20824420713610153,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.2,0.0001,0.34659147262308065,0.1995767174871015,1.2563968659808393,5.038769012745933
Cond00503,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.1051277777777782,0.02,0.02,0.02,0.1,0.1,1.0,0.17431619930605433,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,2.0,0.0001,0.09085183303115335,0.1066240980001702,0.7268361729928168,19.054607208402892
Cond00504,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.0,11.0,0.27065555555555587,0.02,0.02,0.02,0.1,0.1,1.0,0.3349695324081317,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.15458123039872157,0.3208397105013324,1.1476911394739937,2.615824967495103
Cond00505,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.02,11.0,0.26791944444444454,0.02,0.02,0.02,0.1,0.1,1.0,0.33623064364985744,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.15661143676937683,0.3304396398668948,1.1169235638654345,2.536140020597349
Cond00506,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,2.0,11.0,0.25594722222222216,0.02,0.02,0.02,0.1,0.1,1.0,0.33327566053941277,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.1503326403137958,0.46802570652504166,1.1300941430451803,2.5146782311706066
Cond00507,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,20.0,11.0,0.2631277777777774,0.02,0.02,0.02,0.1,0.1,1.0,0.33662420354917094,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.13664021307100915,0.30696732527118326,1.1081096427177477,2.5726900928346397
Cond00508,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.26183611111111116,0.02,0.02,0.02,0.1,0.1,1.0,0.3335722301927624,42.3,0.001,0.5,0.02,0.0,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.16382863173172815,0.3176475382034592,1.1558264228328539,2.5162937588695136
Cond00509,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2675722222222225,0.02,0.02,0.02,0.1,0.1,1.0,0.3383063348303533,42.3,0.001,0.5,0.02,0.01,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.1715541678429492,0.3173059214772217,1.1270477539914294,2.4936580015703385
Cond00510,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.26075277777777806,0.02,0.02,0.02,0.1,0.1,1.0,0.33474985537476115,42.3,0.001,0.5,0.02,1.0,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.1709152728381967,0.2995597638770041,1.1613178381750684,2.640155044799608
Cond00511,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.29058611111111105,0.02,0.02,0.02,0.1,0.1,1.0,0.35591209379765315,42.3,0.001,0.5,0.02,10.0,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.19637335989892843,0.33811809587665104,1.216348914802277,2.2900566139508047
Cond00512,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2572666666666668,0.02,0.02,0.02,0.1,0.0002,1.0,0.3342096881813871,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.21556622666759503,0.30037906132488384,1.1243086960484778,2.4161101441933592
Cond00513,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25054444444444457,0.02,0.02,0.02,0.1,0.01,1.0,0.32766841468178987,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.17964951393272197,0.282143297913568,1.1409600156350836,2.6481570336651017
Cond00514,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25618333333333315,0.02,0.02,0.02,0.1,1.0,1.0,0.33157142903921716,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.17419304552342077,0.29763065450622195,1.12578228691468,2.5622504715712098
Cond00515,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.23726666666666674,0.02,0.02,0.02,0.1,10.0,1.0,0.3134057430124833,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.22253705961165648,0.20445045680885196,1.140121864723359,3.7931426674669666
Cond00516,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2614888888888889,0.02,0.02,0.02,0.0,0.1,1.0,0.33579221602038484,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.19641789452979266,0.28400156490344275,1.1391854570122004,2.6909508365300265
Cond00517,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2674888888888889,0.02,0.02,0.02,0.01,0.1,1.0,0.33843903185611324,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.18828647220436848,0.3009865568551796,1.2170108487591784,2.5862875508422647
Cond00518,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2589333333333334,0.02,0.02,0.02,1.0,0.1,1.0,0.3339591513866113,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.18900367670128235,0.29865764504935516,1.1622154749363554,2.530940627368608
Cond00519,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2455166666666665,0.02,0.02,0.02,10.0,0.1,1.0,0.32208645679927106,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.22202315106365753,0.22691634525733562,1.1257756990843513,3.327841456647443
Cond00520,1.0,0.02,0.001,0.02,0.02,0.02,0.0,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25862777777777773,0.02,0.02,0.02,0.1,0.1,1.0,0.32850145299542,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.14035273395083966,0.3232028793312005,1.1195345934046794,2.6236261927597027
Cond00521,1.0,0.02,0.001,0.02,0.02,0.02,0.001,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2616833333333333,0.02,0.02,0.02,0.1,0.1,1.0,0.33249601570260096,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.14546087706401242,0.30281093880604204,1.147479286119107,2.713045570414437
Cond00522,1.0,0.02,0.001,0.02,0.02,0.02,0.1,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2630444444444445,0.02,0.02,0.02,0.1,0.1,1.0,0.33034147916631,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.12117347711098082,0.3349109584497778,1.092760639724149,2.585023915523879
Cond00523,1.0,0.02,0.001,0.02,0.02,0.02,1.0,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2821555555555556,0.02,0.02,0.02,0.1,0.1,1.0,0.352784455402425,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.20170606876190247,0.2636566776411847,1.1818836072552512,2.940477883244302
Cond00524,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.0,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2617944444444446,0.02,0.02,0.02,0.1,0.1,1.0,0.33132704546289843,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.14329235388649308,0.3287059906377772,1.1625772263084013,2.520925728410958
Cond00525,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.0005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.26493333333333347,0.02,0.02,0.02,0.1,0.1,1.0,0.3347067698827708,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.13871371954308961,0.32276092527794176,1.1643402650146242,2.565563825912198
Cond00526,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.05,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.26721111111111095,0.02,0.02,0.02,0.1,0.1,1.0,0.3361902873310429,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.1478373156891345,0.3177666257677689,1.1256359671797262,2.6255307436423525
Cond00527,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.5,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25687777777777787,0.02,0.02,0.02,0.1,0.1,1.0,0.3254150086826079,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.1544637738537472,0.2805810158824601,1.2009889241591656,2.9755059475321155
Cond00528,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2597111111111111,0.02,0.02,0.02,0.1,0.1,1.0,0.32844507760233715,42.3,0.001,0.5,0.0,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.1912210416459127,0.29969160476655027,1.1966329513105827,2.606630364540084
Cond00529,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.282877777777778,0.02,0.02,0.02,0.1,0.1,1.0,0.34204380436681747,42.3,0.001,0.5,0.002,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.20296318103623878,0.3160141050873309,1.1924588351789382,2.644785427215769
Cond00530,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2511277777777779,0.02,0.02,0.02,0.1,0.1,1.0,0.3275143462911054,42.3,0.001,0.5,0.2,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.18257489805175753,0.2778019471537831,1.1610536990255764,2.6987783536537706
Cond00531,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.27626666666666666,0.02,0.02,0.02,0.1,0.1,1.0,0.3494051462610343,42.3,0.001,0.5,2.0,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.21878905456468895,0.3252239293576358,1.1760202574973904,2.290534804774929
Cond00532,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2786277777777776,0.02,0.02,0.02,0.1,0.1,1.0,0.34642898419827906,42.3,0.001,0.0,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.2175539519549608,0.2915937407526852,1.164014843292816,2.7253213692387543
Cond00533,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2626555555555554,0.02,0.02,0.02,0.1,0.1,1.0,0.3356617827917608,42.3,0.001,0.05,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.23149856341425348,0.2800774312990937,1.2104218646576148,2.6932711931465287
Cond00534,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2616277777777777,0.02,0.02,0.02,0.1,0.1,1.0,0.3343382781957017,42.3,0.001,5.0,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.19198322751174185,0.2936942040001572,1.1600843914409722,2.5614248515945266
Cond00535,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.3081833333333337,0.02,0.02,0.02,0.1,0.1,1.0,0.33798254236190167,42.3,0.001,50.0,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.07768291460326127,0.39550480114894737,1.0728184932341114,2.851480099547455
Cond00536,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.22004444444444454,0.02,0.02,0.02,0.1,0.1,1.0,0.29592267435706077,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.21318913012499544,0.27861582863592305,1.1819642866575117,2.3047386013837254
Cond00537,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,5.0e-5,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.23390555555555548,0.02,0.02,0.02,0.1,0.1,1.0,0.311637039249303,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.23100951934290098,0.25456556467701597,1.1769927590554259,2.733107977207409
Cond00538,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2622944444444444,0.02,0.02,0.02,0.1,0.1,1.0,0.33719314028783354,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.196847643609673,0.2813525983407289,1.25323792344083,2.7048106003954735
Cond00539,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.05,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2589888888888891,0.02,0.02,0.02,0.1,0.1,1.0,0.33568585494014935,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.17968793058674715,0.29773122994678675,1.098531792418318,2.6967804339337373
Cond00540,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,0.0,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2659333333333332,0.02,0.02,0.02,0.1,0.1,1.0,0.342658927666611,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.19792612028828854,0.3117029715622534,1.1800166618853816,2.3443250600473475
Cond00541,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-6,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25471111111111094,0.02,0.02,0.02,0.1,0.1,1.0,0.33296062772309315,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.2334352800098473,0.26910521325497383,1.1826123106339381,2.7399090765918426
Cond00542,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,0.0001,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.261822222222222,0.02,0.02,0.02,0.1,0.1,1.0,0.33980316233914926,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.20266430820703435,0.28049027700756823,1.167166169447033,2.613665028200333
Cond00543,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,0.001,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.2605999999999999,0.02,0.02,0.02,0.1,0.1,1.0,0.33779700942017266,42.3,0.001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.18412487601718175,0.2904829922748008,1.23553231405156,2.7133258226603676
Cond00544,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25832222222222195,0.02,0.02,0.02,0.1,0.1,1.0,0.3314904498916293,42.3,0.0,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.17226751305898297,0.2985127970857345,1.1530866132515174,2.566225798219875
Cond00545,1.0,0.02,0.001,0.02,0.02,0.02,0.01,0.005,1.0e-5,0.02,0.0005,5.0e-5,2.0,0.02,0.02,0.02,0.008,0.02,0.02,61.5,0.2,11.0,0.25582222222222206,0.02,0.02,0.02,0.1,0.1,1.0,0.3313430025588775,42.3,0.0001,0.5,0.02,0.1,0.02,0.02,0.002,0.0005,0.02,0.001,0.02,0.02,0.01,0.02,0.0001,0.19342365379224077,0.27563164544435614,1.1610365056288212,2.740825538078001
